0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2.6459174156188965,2.6159274578094482,2.6602823734283447,2.6393649578094482,2.677419424057007,2.642893075942993,2.6169354915618896,2.6502015590667725,2.6537299156188965,2.6638104915618896,2.646925449371338,2.625756025314331,2.662550449371338,2.669606924057007,2.6743950843811035,2.6673386096954346,2.6842238903045654,2.663306474685669,2.6615424156188965,2.6736390590667725,2.669606924057007,2.6721270084381104,2.684475898742676,2.6706149578094482,2.6557459831237793,2.6736390590667725,2.6685988903045654,2.676915407180786,2.6628024578094482,2.6920363903045654,2.683215618133545,2.6635584831237793
