0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.027800723910331726,0.03357229381799698,0.030237529426813126,0.03149866312742233,0.02804097905755043,0.029146341606974602,0.030492562800645828,0.0288816150277853,0.029599158093333244,0.02800837904214859,0.029462136328220367,0.029082924127578735,0.029456643387675285,0.028372513130307198,0.028250429779291153,0.02853822521865368,0.02828005887567997,0.028659764677286148,0.028330113738775253,0.027831755578517914,0.02687019668519497,0.027324151247739792,0.027189098298549652,0.026985298842191696,0.027489839121699333,0.027256570756435394,0.02705445885658264,0.02771787717938423,0.027029898017644882,0.027706123888492584,0.027772093191742897,0.027201611548662186
