0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.03463846072554588,0.02383083663880825,0.024076636880636215,0.024572379887104034,0.02462662011384964,0.024534884840250015,0.024047773331403732,0.024240830913186073,0.024207327514886856,0.024535713717341423,0.02423972450196743,0.024786900728940964,0.02424500696361065,0.02483176440000534,0.023798981681466103,0.024518800899386406,0.02456751838326454,0.025167275220155716,0.024854494258761406,0.024622371420264244,0.02522657997906208,0.024956531822681427,0.024782530963420868,0.024680152535438538,0.025301044806838036,0.024858253076672554,0.02510274574160576,0.025661706924438477,0.024660814553499222,0.025319594889879227,0.025224432349205017,0.02476622723042965,0.02476072870194912,0.025043418630957603,0.024945605546236038,0.024721523746848106,0.024936633184552193,0.024837784469127655,0.024550503119826317,0.024891719222068787,0.0245442446321249,0.024485718458890915,0.02458833158016205,0.02447398006916046,0.024678533896803856,0.02471838891506195,0.024819064885377884,0.024557683616876602
