0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.025439957156777382,0.024096127599477768,0.02417208068072796,0.024065278470516205,0.02414020523428917,0.0251211766153574,0.024580616503953934,0.024241091683506966,0.02497486025094986,0.024716848507523537,0.02469005063176155,0.025143753737211227,0.025056887418031693,0.02485649287700653,0.024747518822550774,0.024563143029808998,0.024917004629969597,0.025036808103322983,0.025288740172982216,0.025450855493545532,0.0254841186106205,0.025805210694670677,0.02584313042461872,0.02507997862994671,0.025583310052752495,0.02590222656726837,0.02571103721857071,0.02580583281815052,0.02554219216108322,0.02570796199142933,0.025140510872006416,0.025051629170775414,0.025004563853144646,0.025435807183384895,0.025048894807696342,0.02506163716316223,0.025296779349446297,0.025103958323597908,0.02496212348341942,0.02496153861284256,0.02473629266023636,0.024650083854794502,0.024485783651471138,0.024756040424108505,0.024870166555047035,0.02488708682358265,0.02516026794910431,0.024576490744948387
