0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0.07551684230566025,0.051054954528808594,0.048374343663454056,0.049853283911943436,0.057986531406641006,0.05096237361431122,0.0528351292014122,0.05271679908037186,0.052439697086811066,0.050659410655498505,0.05111914500594139,0.052029505372047424,0.05084895342588425,0.05175789073109627,0.051921579986810684,0.052421487867832184,0.05148223042488098,0.051117148250341415,0.05144941061735153,0.05478786304593086,0.05100119486451149,0.05165555328130722,0.051640886813402176,0.050197750329971313,0.05043388158082962,0.04952917993068695,0.052979856729507446,0.05130868777632713
