0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.10826893150806427,0.07814395427703857,0.07838215678930283,0.0776267796754837,0.07962682098150253,0.07986362278461456,0.07918588072061539,0.07863173633813858,0.07579122483730316,0.08076882362365723,0.07685910165309906,0.0826762393116951,0.0796453207731247,0.08110611885786057,0.07836451381444931,0.08063753694295883,0.0818217396736145,0.08014620840549469,0.08012858778238297,0.07829108089208603,0.0797867625951767,0.08204452693462372,0.0830015167593956,0.07952950149774551,0.07970238476991653,0.07882777601480484,0.08172006905078888,0.08097857236862183,0.07865823805332184,0.08103778958320618,0.0816643238067627,0.07951662689447403,0.07952792942523956,0.08074333518743515,0.08088167756795883,0.07815897464752197,0.07882814854383469,0.0797218307852745,0.07852118462324142,0.07846231758594513,0.07776957005262375,0.0788128599524498,0.07842175662517548,0.0789717510342598,0.0793156772851944,0.0792364627122879,0.07941656559705734,0.07946813106536865
