0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0.07576609402894974,0.04988783597946167,0.04927792772650719,0.04966188222169876,0.04816160723567009,0.04926758259534836,0.050147853791713715,0.04987126961350441,0.05392079055309296,0.050991278141736984,0.05080290883779526,0.050316594541072845,0.050589755177497864,0.051513731479644775,0.051611945033073425,0.05231267213821411,0.05043165758252144,0.05124063789844513,0.05183938518166542,0.05081484839320183,0.050304654985666275,0.05050039291381836,0.04970854893326759,0.05053519457578659,0.050017744302749634,0.04895664379000664,0.050580088049173355,0.05791877210140228
