0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0.03118208236992359,0.0219303946942091,0.021973561495542526,0.02168099582195282,0.021275868639349937,0.02164534106850624,0.02223820611834526,0.02237766422331333,0.02333345077931881,0.022195948287844658,0.022043319419026375,0.022167479619383812,0.02213740162551403,0.022859806194901466,0.022578870877623558,0.022969335317611694,0.021995900198817253,0.02240331657230854,0.02270168624818325,0.022656574845314026,0.022046329453587532,0.02227739803493023,0.0217655748128891,0.02205749973654747,0.0219881609082222,0.021661635488271713,0.02216261997818947,0.024331970140337944
