0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.015447896905243397,0.01831560954451561,0.017589295282959938,0.016821956261992455,0.01643477752804756,0.016314424574375153,0.01627858355641365,0.01651628129184246,0.0155433164909482,0.015840789303183556,0.015568578615784645,0.01629517786204815,0.016105223447084427,0.015928316861391068,0.01783084310591221,0.016009414568543434,0.015612950548529625,0.015303192660212517,0.014844467863440514,0.01496655773371458,0.015107541345059872,0.014991896227002144,0.015066584572196007,0.014912109822034836,0.015018017962574959,0.015463230200111866,0.014589057303965092,0.014662650413811207,0.015346242114901543,0.014803174883127213,0.015113350935280323,0.015012421645224094
