0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
4.565875053405762,4.563589096069336,4.551923751831055,4.624917984008789,4.548376560211182,4.521893501281738,4.524962902069092,4.59699010848999,4.511697769165039,4.528191566467285,4.558629989624023,4.556363582611084,4.566074371337891,4.576545715332031,4.551339626312256,4.503608703613281,4.574542045593262,4.537652969360352,4.580845832824707,4.547181129455566,4.536860942840576,4.580259323120117,4.583740234375,4.554215431213379,4.541622161865234,4.55165433883667,4.452777862548828,4.811886310577393
