0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.02397119626402855,0.01998729631304741,0.01760280877351761,0.019619522616267204,0.019415127113461494,0.015389847569167614,0.016194971278309822,0.018986625596880913,0.017779890447854996,0.017701394855976105,0.01695009134709835,0.018450995907187462,0.015456260181963444,0.016625843942165375,0.01708916388452053,0.015426049940288067,0.015432234853506088,0.015338263474404812,0.014909335412085056,0.0151281226426363,0.015656227245926857,0.016749771311879158,0.01482057198882103,0.014969308860599995,0.015748899430036545,0.014911172911524773,0.015647893771529198,0.015693480148911476,0.015301614068448544,0.015691937878727913,0.014933059923350811,0.017996633425354958
