0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.2740005850791931,0.22641858458518982,0.40786951780319214,0.3229357600212097,0.18273547291755676,0.17133893072605133,0.21316808462142944,0.15201514959335327,0.1276237815618515,0.1414305865764618,0.12344086915254593,0.11493835598230362,0.11838801950216293,0.11816677451133728,0.11132213473320007,0.11714358627796173,0.1161886528134346,0.11363615840673447,0.11993429809808731,0.11343677341938019,0.11091481149196625,0.10668207705020905,0.11030297726392746,0.10594436526298523,0.10558143258094788,0.10269663482904434,0.10582946240901947,0.10360421240329742,0.10480837523937225,0.10444079339504242,0.10927697271108627,0.10257534682750702
