0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1.8686068058013916,0.6152695417404175,0.14996537566184998,0.11827892065048218,0.11957262456417084,0.14909730851650238,0.13303163647651672,0.11384821683168411,0.11633218824863434,0.13293135166168213,0.13430359959602356,0.11760132014751434,0.11388261616230011,0.11705940961837769,0.10803798586130142,0.11191459000110626,0.10988280922174454,0.10417871177196503,0.10192503780126572,0.10002321004867554,0.10169991105794907,0.09809422492980957,0.10190975666046143,0.09947891533374786,0.09795023500919342,0.10016047954559326,0.09940046817064285,0.10018083453178406,0.10045728832483292,0.10050103068351746,0.10192698240280151,0.10179480910301208
