0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
10.957330703735352,10.358561515808105,13.736299514770508,12.367243766784668,9.833144187927246,9.705540657043457,10.403844833374023,9.383140563964844,9.089166641235352,9.250521659851074,8.9076509475708,8.856219291687012,8.915836334228516,8.927803039550781,8.787125587463379,8.826852798461914,8.841438293457031,8.781485557556152,8.79246711730957,8.759239196777344,8.758142471313477,8.634502410888672,8.670313835144043,8.65959644317627,8.628833770751953,8.625988960266113,8.660322189331055,8.695259094238281,8.645516395568848,8.646000862121582,8.70927619934082,8.640463829040527
