0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0.04793337732553482,0.026333775371313095,0.030300511047244072,0.02615899220108986,0.025336232036352158,0.02820472978055477,0.02160048857331276,0.022690067067742348,0.024876050651073456,0.021989820525050163,0.020106671378016472,0.020263297483325005,0.020981591194868088,0.025379130616784096,0.024296147748827934,0.022480761632323265,0.021279213950037956,0.02328399196267128,0.0227816104888916,0.022005371749401093,0.02176991105079651,0.020627135410904884,0.021155931055545807,0.020113259553909302,0.0214984230697155,0.02121960185468197,0.021663624793291092,0.02319578267633915
