0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.03985595703125,0.0406036376953125,0.0427093505859375,0.03874969482421875,0.0385284423828125,0.0395050048828125,0.04022979736328125,0.03900909423828125,0.03856658935546875,0.03827667236328125,0.038360595703125,0.038543701171875,0.037750244140625,0.03774261474609375,0.0381622314453125,0.038299560546875,0.0381011962890625,0.03771209716796875,0.03733062744140625,0.03762054443359375,0.03742218017578125,0.03711700439453125,0.03730010986328125,0.03692626953125,0.0368194580078125,0.0367584228515625,0.036895751953125,0.0371856689453125,0.0367431640625,0.03681182861328125,0.0367889404296875,0.036376953125
