0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.08792638778686523,0.05838238447904587,0.057750120759010315,0.05793675035238266,0.05961523950099945,0.05880702659487724,0.05855509266257286,0.059326570481061935,0.05952048301696777,0.059337224811315536,0.05854359641671181,0.05917728692293167,0.059454649686813354,0.05897296965122223,0.05812273174524307,0.05987585335969925,0.060007914900779724,0.06005831062793732,0.05981418117880821,0.060505401343107224,0.06119875609874725,0.060288965702056885,0.060506921261548996,0.06063590571284294,0.059721991419792175,0.058941155672073364,0.06060865893959999,0.06185486912727356,0.059169843792915344,0.06057841330766678,0.05999888479709625,0.06026460975408554,0.05913222208619118,0.05939168483018875,0.059751205146312714,0.05910004675388336,0.05965789780020714,0.059167876839637756,0.05908413976430893,0.059159860014915466,0.058810148388147354,0.05852203443646431,0.058660753071308136,0.05838805064558983,0.058540716767311096,0.059344854205846786,0.05942728742957115,0.05883718281984329
