0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.08690587431192398,0.05977800861001015,0.04834296181797981,0.050910547375679016,0.05816160514950752,0.0633128210902214,0.054646577686071396,0.06323007494211197,0.05371605232357979,0.05739283561706543,0.0523005910217762,0.06063215062022209,0.060717832297086716,0.05659396946430206,0.052306387573480606,0.05317366123199463,0.06212962791323662,0.06240972876548767,0.059101998805999756,0.05936972424387932,0.05921737477183342,0.061876919120550156,0.056688304990530014,0.0617096833884716,0.05761599540710449,0.06282146275043488,0.05759787559509277,0.06774791330099106,0.0594230592250824,0.0575530119240284,0.06471174210309982,0.05934777855873108,0.06012507155537605,0.06131409481167793,0.06135515496134758,0.05858927592635155,0.06137986108660698,0.0587797649204731,0.058819886296987534,0.061065923422575,0.060708846896886826,0.05889864265918732,0.05947496369481087,0.06011669337749481,0.059774916619062424,0.060903459787368774,0.05881607159972191,0.058841731399297714
