0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0.1406191736459732,0.0843144953250885,0.0708906278014183,0.05253357067704201,0.0898660197854042,0.06368540227413177,0.07190261036157608,0.053564105182886124,0.0634666383266449,0.05679619684815407,0.05841055512428284,0.054184820502996445,0.05375352129340172,0.05845951661467552,0.05429265648126602,0.04898335039615631,0.04718587175011635,0.051023516803979874,0.054620787501335144,0.045340754091739655,0.047473564743995667,0.06621472537517548,0.08395274728536606,0.04536221921443939,0.045899346470832825,0.04789462313055992,0.06230826675891876,0.05182131379842758
