0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0.14626102149486542,0.06559812277555466,0.08109297603368759,0.06772036105394363,0.062288809567689896,0.06672780215740204,0.05311388149857521,0.05772412195801735,0.059581395238637924,0.05236368253827095,0.047251686453819275,0.04790472611784935,0.05156406760215759,0.06155848875641823,0.05709551274776459,0.05374930053949356,0.0499657578766346,0.05583227425813675,0.05331625044345856,0.050882793962955475,0.0525786392390728,0.04882865026593208,0.04951507970690727,0.04753854498267174,0.05059385299682617,0.04938722029328346,0.05028344318270683,0.05364750325679779
