0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0.07693597674369812,0.051661476492881775,0.04941268637776375,0.049080945551395416,0.05782027915120125,0.05147528648376465,0.05372602120041847,0.05347174406051636,0.05270946025848389,0.050851281732320786,0.05187074840068817,0.05148559808731079,0.05081019923090935,0.05234726518392563,0.0525638684630394,0.05252228304743767,0.05197405442595482,0.05172570422291756,0.05180720239877701,0.05448893457651138,0.051430635154247284,0.05137813091278076,0.05154884234070778,0.05049041286110878,0.050400510430336,0.049548275768756866,0.05366700515151024,0.05130511522293091
